,timestamp,location,price,last4ccnum,date,loyaltynum,date_new
905,14/1/2014 10:03,Nationwide Refinery,965.72,9735,14/1/2014,L9633,14/1/2014
906,14/1/2014 11:01,Stewart and Sons Fabrication,600.19,3506,14/1/2014,L7761,NA
907,14/1/2014 11:45,Nationwide Refinery,570.95,7792,14/1/2014,L5756,14/1/2014
908,14/1/2014 11:55,Stewart and Sons Fabrication,278.52,9735,14/1/2014,L9633,14/1/2014
909,14/1/2014 12:00,Bean There Done That,5.9,6895,14/1/2014,L3366,14/1/2014
910,14/1/2014 12:00,Bean There Done That,7.28,1415,14/1/2014,L7783,14/1/2014
911,14/1/2014 12:00,Bean There Done That,14.56,1877,14/1/2014,L3014,NA
912,14/1/2014 12:00,Bean There Done That,19.37,9635,14/1/2014,L3191,14/1/2014
913,14/1/2014 12:00,Bean There Done That,67.82,1321,14/1/2014,L4149,NA
914,14/1/2014 12:00,Brewed Awakenings,8.3,2540,14/1/2014,L5947,14/1/2014
915,14/1/2014 12:00,Brewed Awakenings,11.35,8332,14/1/2014,L2070,14/1/2014
916,14/1/2014 12:00,Brewed Awakenings,17.14,7688,14/1/2014,L4164,14/1/2014
917,14/1/2014 12:00,Coffee Shack,3.63,7117,14/1/2014,L6417,14/1/2014
918,14/1/2014 12:00,Jack's Magical Beans,63.36,9241,14/1/2014,L3288,NA
919,14/1/2014 12:00,Jack's Magical Beans,95.7,8156,14/1/2014,L5224,NA
920,14/1/2014 12:30,Abila Airport,228.41,8642,14/1/2014,L2769,14/1/2014
921,14/1/2014 13:00,Nationwide Refinery,1341.01,3506,14/1/2014,L7761,NA
922,14/1/2014 13:06,Abila Airport,3379.21,2276,14/1/2014,L3317,NA
923,14/1/2014 13:14,Katerina’s Café,29.12,8156,14/1/2014,L5224,14/1/2014
924,14/1/2014 13:17,Chostus Hotel,109.54,2540,14/1/2014,L5947,14/1/2014
925,14/1/2014 13:17,Hippokampos,36.01,7253,14/1/2014,L1682,14/1/2014
926,14/1/2014 13:21,Chostus Hotel,113.08,9683,14/1/2014,L7291,14/1/2014
927,14/1/2014 13:21,Katerina’s Café,34.45,7792,14/1/2014,L5756,NA
928,14/1/2014 13:22,Katerina’s Café,10.03,6895,14/1/2014,L3366,14/1/2014
929,14/1/2014 13:24,Kalami Kafenion,15.15,8332,14/1/2014,L2070,14/1/2014
930,14/1/2014 13:24,Kalami Kafenion,17.38,9635,14/1/2014,L3191,14/1/2014
931,14/1/2014 13:25,Hippokampos,23.69,7688,14/1/2014,L4164,NA
932,14/1/2014 13:32,Gelatogalore,27.26,7384,14/1/2014,L3800,14/1/2014
933,14/1/2014 13:32,Gelatogalore,32.82,2142,14/1/2014,L9637,NA
934,14/1/2014 13:32,Katerina’s Café,20.95,7354,14/1/2014,L9254,14/1/2014
935,14/1/2014 13:33,Gelatogalore,39.17,2463,14/1/2014,L6886,14/1/2014
936,14/1/2014 13:34,Katerina’s Café,29.1,4795,14/1/2014,L8566,14/1/2014
937,14/1/2014 13:35,Abila Zacharo,15.26,9405,14/1/2014,L3259,14/1/2014
938,14/1/2014 13:35,Abila Zacharo,31.09,8411,14/1/2014,L6110,14/1/2014
939,14/1/2014 13:36,Guy's Gyros,13.27,1415,14/1/2014,L7783,NA
940,14/1/2014 13:37,Abila Zacharo,10.24,1310,14/1/2014,L8012,14/1/2014
941,14/1/2014 13:37,Hippokampos,19.07,3853,14/1/2014,L1485,14/1/2014
942,14/1/2014 13:38,Abila Zacharo,8.41,6816,14/1/2014,L8148,14/1/2014
943,14/1/2014 13:40,Kalami Kafenion,33.13,5407,14/1/2014,L4034,14/1/2014
944,14/1/2014 13:40,Ouzeri Elian,107.32,3484,14/1/2014,L2490,NA
945,14/1/2014 13:41,Katerina’s Café,75.46,3547,14/1/2014,L9362,NA
946,14/1/2014 13:41,Ouzeri Elian,79.58,6899,14/1/2014,L6267,NA
947,14/1/2014 13:42,Hippokampos,98.81,7889,14/1/2014,L6119,NA
948,14/1/2014 13:42,Kalami Kafenion,23.1,3492,14/1/2014,L7814,14/1/2014
949,14/1/2014 13:43,Katerina’s Café,31.69,6691,14/1/2014,L6267,14/1/2014
950,14/1/2014 13:44,Guy's Gyros,16.35,1874,14/1/2014,L4424,14/1/2014
951,14/1/2014 13:49,Gelatogalore,70.98,1877,14/1/2014,L3014,NA
952,14/1/2014 13:49,Guy's Gyros,38.26,9617,14/1/2014,L5553,14/1/2014
953,14/1/2014 13:50,Kalami Kafenion,27.65,4948,14/1/2014,L9406,14/1/2014
954,14/1/2014 13:51,Kalami Kafenion,15.27,1321,14/1/2014,L4149,14/1/2014
955,14/1/2014 13:51,Ouzeri Elian,62.3,7108,14/1/2014,L6544,NA
956,14/1/2014 13:53,Ouzeri Elian,33.67,2681,14/1/2014,L1107,14/1/2014
957,14/1/2014 13:57,Gelatogalore,35.97,5368,14/1/2014,L2247,14/1/2014
958,14/1/2014 13:57,Hippokampos,17.18,6901,14/1/2014,L9363,14/1/2014
959,14/1/2014 13:58,Katerina’s Café,33.54,7819,14/1/2014,L5259,14/1/2014
960,14/1/2014 13:59,Guy's Gyros,50.4,1286,14/1/2014,L3288,14/1/2014
961,14/1/2014 14:01,Ouzeri Elian,19.7,7117,14/1/2014,L6417,14/1/2014
962,14/1/2014 14:03,Abila Zacharo,24.87,4434,14/1/2014,L2169,14/1/2014
963,14/1/2014 14:03,Gelatogalore,102.03,8129,14/1/2014,L8328,NA
964,14/1/2014 14:13,Abila Scrapyard,4277.4,2276,14/1/2014,L3317,14/1/2014
965,14/1/2014 14:16,Hippokampos,16.73,8202,14/1/2014,L2343,14/1/2014
966,14/1/2014 14:21,Carlyle Chemical Inc.,854.88,7792,14/1/2014,L5756,NA
967,14/1/2014 15:32,Abila Airport,4918.39,8642,14/1/2014,L2769,NA
968,14/1/2014 15:49,Octavio's Office Supplies,131.73,6816,14/1/2014,L8148,NA
969,14/1/2014 16:16,Carlyle Chemical Inc.,3470.99,7792,14/1/2014,L5756,14/1/2014
970,14/1/2014 16:28,Nationwide Refinery,4429.76,2276,14/1/2014,L3317,14/1/2014
971,14/1/2014 19:44,Hippokampos,39.64,1415,14/1/2014,L7783,14/1/2014
972,14/1/2014 19:59,Guy's Gyros,94.26,7108,14/1/2014,L6544,NA
973,14/1/2014 20:01,Guy's Gyros,23.59,4795,14/1/2014,L8566,14/1/2014
974,14/1/2014 20:05,Albert's Fine Clothing,50.77,3484,14/1/2014,L2490,14/1/2014
975,14/1/2014 20:09,Katerina’s Café,91.8,7889,14/1/2014,L6119,NA
976,14/1/2014 20:15,Guy's Gyros,18.11,6816,14/1/2014,L8148,NA
977,14/1/2014 20:15,Katerina’s Café,27.67,8129,14/1/2014,L8328,NA
978,14/1/2014 20:17,Guy's Gyros,35.12,5368,14/1/2014,L2247,14/1/2014
979,14/1/2014 20:17,Katerina’s Café,36.95,3547,14/1/2014,L9362,14/1/2014
980,14/1/2014 20:19,Guy's Gyros,12.96,7384,14/1/2014,L3800,14/1/2014
981,14/1/2014 20:19,Katerina’s Café,31.94,5407,14/1/2014,L4034,14/1/2014
982,14/1/2014 20:22,Hippokampos,9.55,2463,14/1/2014,L6886,14/1/2014
983,14/1/2014 20:25,Guy's Gyros,10.85,3853,14/1/2014,L1485,NA
984,14/1/2014 20:26,Katerina’s Café,12.65,1874,14/1/2014,L4424,14/1/2014
985,14/1/2014 20:29,Guy's Gyros,25.28,7819,14/1/2014,L5259,14/1/2014
986,14/1/2014 20:32,Ouzeri Elian,11.86,6899,14/1/2014,L6267,14/1/2014
987,14/1/2014 20:33,Frydos Autosupply n' More,42.72,4434,14/1/2014,L2169,14/1/2014
988,14/1/2014 20:34,Katerina’s Café,11.89,3492,14/1/2014,L7814,14/1/2014
989,14/1/2014 20:41,Ouzeri Elian,24.06,9241,14/1/2014,L3288,NA
990,14/1/2014 20:42,Katerina’s Café,46.61,8202,14/1/2014,L2343,NA
991,14/1/2014 20:43,Frydos Autosupply n' More,146.74,6901,14/1/2014,L9363,14/1/2014
992,14/1/2014 20:46,Ouzeri Elian,80.95,2681,14/1/2014,L1107,NA
993,14/1/2014 20:48,Hippokampos,43.56,8332,14/1/2014,L2070,NA
994,14/1/2014 20:50,Albert's Fine Clothing,228.72,9635,14/1/2014,L3191,14/1/2014
995,14/1/2014 20:50,Katerina’s Café,25.4,8411,14/1/2014,L6110,14/1/2014
996,14/1/2014 21:04,Hippokampos,28.45,6895,14/1/2014,L3366,NA
997,14/1/2014 21:10,Katerina’s Café,18.35,9617,14/1/2014,L5553,14/1/2014
998,14/1/2014 21:14,Roberts and Sons,223.81,9405,14/1/2014,L3259,NA
999,14/1/2014 21:28,Frydos Autosupply n' More,49.21,4948,14/1/2014,L9406,14/1/2014
1000,14/1/2014 21:31,Guy's Gyros,26.14,7354,14/1/2014,L9254,14/1/2014
1001,14/1/2014 21:31,Hippokampos,22.13,2540,14/1/2014,L5947,14/1/2014
1002,15/1/2014 7:33,Hallowed Grounds,11.98,7889,15/1/2014,L6119,NA
1003,15/1/2014 7:34,Brew've Been Served,3.71,7384,15/1/2014,L3800,15/1/2014
1004,15/1/2014 7:36,Brew've Been Served,15.5,6816,15/1/2014,L8148,15/1/2014
1005,15/1/2014 7:36,Hallowed Grounds,5.28,9617,15/1/2014,L5553,15/1/2014
1006,15/1/2014 7:39,Hallowed Grounds,5.95,8129,15/1/2014,L8328,NA
1007,15/1/2014 7:40,Brew've Been Served,19.87,9683,15/1/2014,L7291,15/1/2014
1008,15/1/2014 7:44,Hallowed Grounds,12.17,7108,15/1/2014,L6544,15/1/2014
1009,15/1/2014 7:45,Brew've Been Served,11.47,9405,15/1/2014,L3259,15/1/2014
1010,15/1/2014 7:45,Coffee Cameleon,19.93,2142,15/1/2014,L9637,15/1/2014
1011,15/1/2014 7:48,Brew've Been Served,6.58,7819,15/1/2014,L5259,15/1/2014
1012,15/1/2014 7:49,Brew've Been Served,11.23,1286,15/1/2014,L3572,15/1/2014
1013,15/1/2014 7:50,Brew've Been Served,19.24,7354,15/1/2014,L9254,NA
1014,15/1/2014 7:51,Coffee Cameleon,14.47,3547,15/1/2014,L9362,15/1/2014
1015,15/1/2014 7:51,Hallowed Grounds,78.69,6691,15/1/2014,L6267,NA
1016,15/1/2014 7:56,Coffee Cameleon,5.49,7253,15/1/2014,L1682,15/1/2014
1017,15/1/2014 7:57,Brew've Been Served,4.92,4795,15/1/2014,L8566,15/1/2014
1018,15/1/2014 7:58,Brew've Been Served,3.14,4948,15/1/2014,L9406,15/1/2014
1019,15/1/2014 7:58,Brew've Been Served,5.75,8411,15/1/2014,L6110,15/1/2014
1020,15/1/2014 7:58,Brew've Been Served,14.06,3484,15/1/2014,L2490,15/1/2014
1021,15/1/2014 7:59,Hallowed Grounds,14.33,3492,15/1/2014,L7814,15/1/2014
1022,15/1/2014 8:00,Brew've Been Served,8.42,5368,15/1/2014,L2247,15/1/2014
1023,15/1/2014 8:00,Hallowed Grounds,15.27,1310,15/1/2014,L8012,NA
1024,15/1/2014 8:01,Brew've Been Served,49.7,4434,15/1/2014,L2169,NA
1025,15/1/2014 8:02,Brew've Been Served,15.58,3853,15/1/2014,L1485,15/1/2014
1026,15/1/2014 8:05,Brew've Been Served,12.39,5407,15/1/2014,L4034,NA
1027,15/1/2014 8:05,Coffee Cameleon,56.31,2418,15/1/2014,L9018,NA
1028,15/1/2014 8:06,Brew've Been Served,3.47,8202,15/1/2014,L2343,15/1/2014
1029,15/1/2014 8:13,Hallowed Grounds,14.39,2681,15/1/2014,L1107,15/1/2014
1030,15/1/2014 8:14,Brew've Been Served,18.58,6901,15/1/2014,L9363,15/1/2014
1031,15/1/2014 9:34,Carlyle Chemical Inc.,3608.08,7792,15/1/2014,L5756,15/1/2014
1032,15/1/2014 10:00,Nationwide Refinery,1903.77,9152,15/1/2014,L5485,NA
1033,15/1/2014 10:14,Nationwide Refinery,1391.24,9735,15/1/2014,L9633,15/1/2014
1034,15/1/2014 11:18,Stewart and Sons Fabrication,4545.38,9152,15/1/2014,L5485,NA
1035,15/1/2014 11:44,Stewart and Sons Fabrication,4740.68,9735,15/1/2014,L9633,NA
1036,15/1/2014 11:55,Nationwide Refinery,3004.98,7792,15/1/2014,L5756,15/1/2014
1037,15/1/2014 12:00,Bean There Done That,5.34,9635,15/1/2014,L3191,15/1/2014
1038,15/1/2014 12:00,Bean There Done That,15.24,6895,15/1/2014,L3366,15/1/2014
1039,15/1/2014 12:00,Bean There Done That,18.96,1321,15/1/2014,L4149,15/1/2014
1040,15/1/2014 12:00,Bean There Done That,93.13,1877,15/1/2014,L3014,NA
1041,15/1/2014 12:00,Brewed Awakenings,3.62,8332,15/1/2014,L2070,15/1/2014
1042,15/1/2014 12:00,Brewed Awakenings,91.62,2540,15/1/2014,L5947,NA
1043,15/1/2014 12:00,Jack's Magical Beans,5.3,9241,15/1/2014,L3288,15/1/2014
1044,15/1/2014 12:00,Jack's Magical Beans,11.15,6899,15/1/2014,L6267,NA
1045,15/1/2014 12:00,Jack's Magical Beans,19.54,2463,15/1/2014,L6886,15/1/2014
1046,15/1/2014 12:00,Jack's Magical Beans,84.06,8156,15/1/2014,L5224,NA
1047,15/1/2014 12:25,Abila Airport,3152.41,8642,15/1/2014,L2769,15/1/2014
1048,15/1/2014 13:08,Kalami Kafenion,22.39,8156,15/1/2014,L5224,15/1/2014
1049,15/1/2014 13:10,Ouzeri Elian,8.93,7253,15/1/2014,L1682,15/1/2014
1050,15/1/2014 13:12,Hippokampos,36.7,8332,15/1/2014,L2070,15/1/2014
1051,15/1/2014 13:12,Hippokampos,118.89,9683,15/1/2014,L7291,NA
1052,15/1/2014 13:13,Katerina’s Café,24.15,7792,15/1/2014,L5756,15/1/2014
1053,15/1/2014 13:17,Katerina’s Café,88.56,2418,15/1/2014,L9018,NA
1054,15/1/2014 13:22,Abila Zacharo,31,7889,15/1/2014,L6119,15/1/2014
1055,15/1/2014 13:22,Guy's Gyros,14.37,1415,15/1/2014,L7783,15/1/2014
1056,15/1/2014 13:22,Ouzeri Elian,12.9,3484,15/1/2014,L2490,15/1/2014
1057,15/1/2014 13:24,Hippokampos,13,6899,15/1/2014,L6267,15/1/2014
1058,15/1/2014 13:26,Abila Zacharo,23.51,7688,15/1/2014,L4164,15/1/2014
1059,15/1/2014 13:27,Katerina’s Café,55.6,1286,15/1/2014,L3288,15/1/2014
1060,15/1/2014 13:31,Ouzeri Elian,36.47,1321,15/1/2014,L4149,15/1/2014
1061,15/1/2014 13:35,Kalami Kafenion,26.17,1874,15/1/2014,L4424,15/1/2014
1062,15/1/2014 13:36,Kalami Kafenion,37.15,8411,15/1/2014,L6110,15/1/2014
1063,15/1/2014 13:37,Kalami Kafenion,38.5,5407,15/1/2014,L4034,15/1/2014
1064,15/1/2014 13:39,Gelatogalore,9.61,2463,15/1/2014,L6886,15/1/2014
1065,15/1/2014 13:39,Hippokampos,8.75,9405,15/1/2014,L3259,NA
1066,15/1/2014 13:40,Ouzeri Elian,25.7,5368,15/1/2014,L2247,15/1/2014
1067,15/1/2014 13:41,Guy's Gyros,49.34,7354,15/1/2014,L9254,NA
1068,15/1/2014 13:41,Hippokampos,82.61,2540,15/1/2014,L5947,NA
1069,15/1/2014 13:42,Hippokampos,32.4,1877,15/1/2014,L3014,15/1/2014
1070,15/1/2014 13:42,Ouzeri Elian,22.86,7108,15/1/2014,L6544,15/1/2014
1071,15/1/2014 13:44,Guy's Gyros,15.89,2142,15/1/2014,L9637,15/1/2014
1072,15/1/2014 13:45,Abila Zacharo,88.83,9635,15/1/2014,L3191,NA
1073,15/1/2014 13:45,Guy's Gyros,12.19,6691,15/1/2014,L6267,15/1/2014
1074,15/1/2014 13:45,Kalami Kafenion,47.86,6895,15/1/2014,L3366,NA
1075,15/1/2014 13:46,Gelatogalore,24.96,7117,15/1/2014,L6417,15/1/2014
1076,15/1/2014 13:46,Guy's Gyros,16.58,8202,15/1/2014,L2343,15/1/2014
1077,15/1/2014 13:47,Abila Zacharo,20.44,7384,15/1/2014,L3800,NA
1078,15/1/2014 13:51,Ouzeri Elian,26.61,8129,15/1/2014,L8328,15/1/2014
1079,15/1/2014 13:55,Gelatogalore,31.21,3853,15/1/2014,L1485,15/1/2014
1080,15/1/2014 13:58,Abila Zacharo,33.8,3547,15/1/2014,L9362,15/1/2014
1081,15/1/2014 13:58,Gelatogalore,39.4,7819,15/1/2014,L5259,15/1/2014
1082,15/1/2014 13:59,Gelatogalore,42.36,2681,15/1/2014,L1107,NA
1083,15/1/2014 14:00,Guy's Gyros,25.58,9617,15/1/2014,L5553,15/1/2014
1084,15/1/2014 14:00,Katerina’s Café,12.12,1310,15/1/2014,L8012,15/1/2014
1085,15/1/2014 14:02,Abila Zacharo,24.53,3492,15/1/2014,L7814,15/1/2014
1086,15/1/2014 14:02,Hippokampos,118.23,4434,15/1/2014,L2169,NA
1087,15/1/2014 14:04,Abila Zacharo,46.82,4948,15/1/2014,L9406,NA
1088,15/1/2014 14:12,Kronos Pipe and Irrigation,2564,4530,15/1/2014,L8477,15/1/2014
1089,15/1/2014 14:13,Kalami Kafenion,28.82,6901,15/1/2014,L9363,15/1/2014
1090,15/1/2014 14:25,Carlyle Chemical Inc.,1112.04,7792,15/1/2014,L5756,15/1/2014
1091,15/1/2014 15:11,Maximum Iron and Steel,4788.22,4530,15/1/2014,L8477,15/1/2014
1092,15/1/2014 15:40,Abila Airport,875.87,8642,15/1/2014,L2769,15/1/2014
1093,15/1/2014 17:01,Carlyle Chemical Inc.,1392.73,7792,15/1/2014,L5756,15/1/2014
1094,15/1/2014 19:18,Ouzeri Elian,28.86,9241,15/1/2014,L3288,15/1/2014
1095,15/1/2014 19:50,Katerina’s Café,39.23,3492,15/1/2014,L7814,15/1/2014
1096,15/1/2014 19:52,Frydos Autosupply n' More,18.91,2540,15/1/2014,L5947,15/1/2014
1097,15/1/2014 19:53,Guy's Gyros,98.04,3484,15/1/2014,L2490,NA
1098,15/1/2014 19:55,Guy's Gyros,31.04,4434,15/1/2014,L2169,15/1/2014
1099,15/1/2014 19:55,Hippokampos,13.02,1415,15/1/2014,L7783,NA
1100,15/1/2014 19:56,General Grocer,126.2,7819,15/1/2014,L5259,NA
1101,15/1/2014 19:59,Katerina’s Café,25.08,8129,15/1/2014,L8328,NA
1102,15/1/2014 20:00,Katerina’s Café,29.84,2142,15/1/2014,L9637,NA
1103,15/1/2014 20:02,Guy's Gyros,28.75,7354,15/1/2014,L9254,15/1/2014
1104,15/1/2014 20:04,Frydos Autosupply n' More,235.27,9683,15/1/2014,L7291,15/1/2014
1105,15/1/2014 20:05,Katerina’s Café,11.45,9617,15/1/2014,L5553,15/1/2014
1106,15/1/2014 20:06,Guy's Gyros,44.91,5368,15/1/2014,L2247,NA
1107,15/1/2014 20:08,Guy's Gyros,36.35,6816,15/1/2014,L8148,15/1/2014
1108,15/1/2014 20:10,Hippokampos,35.12,9635,15/1/2014,L3191,15/1/2014
1109,15/1/2014 20:10,Shoppers' Delight,162,8332,15/1/2014,L2070,NA
1110,15/1/2014 20:16,Hippokampos,11.8,7688,15/1/2014,L4164,NA
1111,15/1/2014 20:17,Katerina’s Café,29.33,8411,15/1/2014,L6110,15/1/2014
1112,15/1/2014 20:23,Hippokampos,10.35,1321,15/1/2014,L4149,15/1/2014
1113,15/1/2014 20:23,Katerina’s Café,39.63,1310,15/1/2014,L8012,15/1/2014
1114,15/1/2014 20:24,Hippokampos,16.37,1877,15/1/2014,L3014,15/1/2014
1115,15/1/2014 20:26,Katerina’s Café,61.61,8202,15/1/2014,L2343,NA
1116,15/1/2014 20:29,Katerina’s Café,29.66,2418,15/1/2014,L9018,15/1/2014
1117,15/1/2014 20:29,Ouzeri Elian,23.18,6899,15/1/2014,L6267,15/1/2014
1118,15/1/2014 20:33,Frydos Autosupply n' More,18.66,1874,15/1/2014,L4424,NA
1119,15/1/2014 20:46,Albert's Fine Clothing,228.15,7117,15/1/2014,L6417,15/1/2014
1120,15/1/2014 20:57,Frydos Autosupply n' More,276.88,4948,15/1/2014,L9406,15/1/2014
1121,15/1/2014 20:59,Guy's Gyros,61.43,3853,15/1/2014,L1485,NA
1122,15/1/2014 21:05,Guy's Gyros,27.01,1286,15/1/2014,L3572,15/1/2014
1123,15/1/2014 21:05,Katerina’s Café,13.77,7253,15/1/2014,L1682,15/1/2014
1124,15/1/2014 21:05,Ouzeri Elian,8.57,2681,15/1/2014,L1107,15/1/2014
1125,15/1/2014 21:08,Hippokampos,101.14,6895,15/1/2014,L3366,NA
1126,15/1/2014 21:21,Katerina’s Café,27.48,3547,15/1/2014,L9362,15/1/2014
1127,15/1/2014 21:42,Hippokampos,37.16,8156,15/1/2014,L5224,15/1/2014
1128,16/1/2014 7:30,Kronos Mart,298.83,7108,16/1/2014,L6544,NA
1129,16/1/2014 7:33,Brew've Been Served,25.05,5368,16/1/2014,L2247,NA
1130,16/1/2014 7:34,Brew've Been Served,8.18,7354,16/1/2014,L9254,16/1/2014
1131,16/1/2014 7:36,Brew've Been Served,19.9,3484,16/1/2014,L2490,16/1/2014
1132,16/1/2014 7:38,Coffee Cameleon,67.19,3547,16/1/2014,L9362,NA
1133,16/1/2014 7:44,Hallowed Grounds,13.84,7889,16/1/2014,L6119,16/1/2014
1134,16/1/2014 7:44,Hallowed Grounds,17.74,3492,16/1/2014,L7814,16/1/2014
1135,16/1/2014 7:44,Hallowed Grounds,18.2,7108,16/1/2014,L6544,16/1/2014
1136,16/1/2014 7:45,Hallowed Grounds,17.92,8129,16/1/2014,L8328,16/1/2014
1137,16/1/2014 7:50,Brew've Been Served,7.31,7384,16/1/2014,L3800,16/1/2014
1138,16/1/2014 7:51,Hallowed Grounds,9.6,1310,16/1/2014,L8012,NA
1139,16/1/2014 7:51,Hallowed Grounds,44.98,9617,16/1/2014,L5553,NA
1140,16/1/2014 7:52,Brew've Been Served,12.67,1286,16/1/2014,L3572,16/1/2014
1141,16/1/2014 7:53,Brew've Been Served,4.7,4795,16/1/2014,L8566,16/1/2014
1142,16/1/2014 7:54,Brew've Been Served,83.84,4948,16/1/2014,L9406,NA
1143,16/1/2014 7:54,Hallowed Grounds,7.22,1874,16/1/2014,L4424,16/1/2014
1144,16/1/2014 7:55,Brew've Been Served,12.83,6816,16/1/2014,L8148,16/1/2014
1145,16/1/2014 7:56,Brew've Been Served,4.33,9683,16/1/2014,L7291,NA
1146,16/1/2014 8:02,Brew've Been Served,5.82,3853,16/1/2014,L1485,16/1/2014
1147,16/1/2014 8:03,Brew've Been Served,16.67,6901,16/1/2014,L9363,NA
1148,16/1/2014 8:03,Coffee Cameleon,63.14,2418,16/1/2014,L9018,NA
1149,16/1/2014 8:03,Hallowed Grounds,72.61,9405,16/1/2014,L3259,NA
1150,16/1/2014 8:05,Hallowed Grounds,12.19,9551,16/1/2014,L5777,16/1/2014
1151,16/1/2014 8:07,Hallowed Grounds,18.23,6691,16/1/2014,L6267,16/1/2014
1152,16/1/2014 8:08,Brew've Been Served,90.33,8202,16/1/2014,L2343,NA
1153,16/1/2014 8:09,Brew've Been Served,17.44,4434,16/1/2014,L2169,16/1/2014
1154,16/1/2014 8:09,Hallowed Grounds,4.6,2681,16/1/2014,L1107,16/1/2014
1155,16/1/2014 8:19,Brew've Been Served,16.9,7819,16/1/2014,L5259,16/1/2014
1156,16/1/2014 8:23,Brew've Been Served,11.21,8411,16/1/2014,L6110,16/1/2014
1157,16/1/2014 9:18,Abila Airport,1676.53,3506,16/1/2014,L7761,16/1/2014
1158,16/1/2014 9:52,Carlyle Chemical Inc.,419.93,7792,16/1/2014,L5756,16/1/2014
1159,16/1/2014 10:16,Nationwide Refinery,1494.44,9735,16/1/2014,L9633,16/1/2014
1160,16/1/2014 11:06,Stewart and Sons Fabrication,940.3,3506,16/1/2014,L7761,NA
1161,16/1/2014 11:25,Nationwide Refinery,4742.67,7792,16/1/2014,L5756,16/1/2014
1162,16/1/2014 11:45,Stewart and Sons Fabrication,4543.31,9735,16/1/2014,L9633,16/1/2014
1163,16/1/2014 12:00,Bean There Done That,5.56,1877,16/1/2014,L3014,16/1/2014
1164,16/1/2014 12:00,Bean There Done That,12.33,9635,16/1/2014,L3191,16/1/2014
1165,16/1/2014 12:00,Bean There Done That,17.4,6895,16/1/2014,L3366,16/1/2014
1166,16/1/2014 12:00,Bean There Done That,19.82,1415,16/1/2014,L7783,16/1/2014
1167,16/1/2014 12:00,Bean There Done That,98.34,1321,16/1/2014,L4149,NA
1168,16/1/2014 12:00,Brewed Awakenings,6.39,8332,16/1/2014,L2070,16/1/2014
1169,16/1/2014 12:00,Brewed Awakenings,6.53,2540,16/1/2014,L5947,16/1/2014
1170,16/1/2014 12:00,Brewed Awakenings,17.91,7688,16/1/2014,L4164,NA
1171,16/1/2014 12:00,Coffee Shack,10.48,7117,16/1/2014,L6417,16/1/2014
1172,16/1/2014 12:00,Jack's Magical Beans,6.95,2463,16/1/2014,L6886,16/1/2014
1173,16/1/2014 12:00,Jack's Magical Beans,9.12,6899,16/1/2014,L6267,16/1/2014
1174,16/1/2014 12:00,Jack's Magical Beans,12.56,8156,16/1/2014,L5224,16/1/2014
1175,16/1/2014 12:00,Jack's Magical Beans,14.86,9241,16/1/2014,L3288,16/1/2014
1176,16/1/2014 12:32,Nationwide Refinery,2047.28,3506,16/1/2014,L7761,16/1/2014
1177,16/1/2014 12:40,Abila Airport,3917.3,8642,16/1/2014,L2769,16/1/2014
1178,16/1/2014 13:17,Katerina’s Café,11.08,9683,16/1/2014,L7291,16/1/2014
1179,16/1/2014 13:19,Hippokampos,17.66,8332,16/1/2014,L2070,16/1/2014
1180,16/1/2014 13:19,Katerina’s Café,27.82,7688,16/1/2014,L4164,16/1/2014
1181,16/1/2014 13:22,Abila Airport,3138.98,2276,16/1/2014,L3317,16/1/2014
1182,16/1/2014 13:22,Abila Zacharo,64.71,1286,16/1/2014,L3288,16/1/2014
1183,16/1/2014 13:22,Hippokampos,26.15,8156,16/1/2014,L5224,NA
1184,16/1/2014 13:23,Guy's Gyros,31.48,7889,16/1/2014,L6119,16/1/2014
1185,16/1/2014 13:23,Katerina’s Café,34.9,7792,16/1/2014,L5756,16/1/2014
1186,16/1/2014 13:26,Hippokampos,36.17,6899,16/1/2014,L6267,16/1/2014
1187,16/1/2014 13:27,Abila Zacharo,31.31,3547,16/1/2014,L9362,16/1/2014
1188,16/1/2014 13:27,Katerina’s Café,34.02,3484,16/1/2014,L2490,16/1/2014
1189,16/1/2014 13:27,Katerina’s Café,39.74,5407,16/1/2014,L4034,16/1/2014
1190,16/1/2014 13:28,Guy's Gyros,10.27,9551,16/1/2014,L5777,16/1/2014
1191,16/1/2014 13:30,Hippokampos,10.38,2540,16/1/2014,L5947,16/1/2014
1192,16/1/2014 13:30,Hippokampos,16.53,7253,16/1/2014,L1682,16/1/2014
1193,16/1/2014 13:33,Gelatogalore,12.33,2463,16/1/2014,L6886,16/1/2014
1194,16/1/2014 13:35,Hippokampos,13.05,6691,16/1/2014,L6267,16/1/2014
1195,16/1/2014 13:36,Hippokampos,31.14,1415,16/1/2014,L7783,16/1/2014
1196,16/1/2014 13:37,Gelatogalore,22.19,9405,16/1/2014,L3259,16/1/2014
1197,16/1/2014 13:39,Abila Zacharo,69.27,4795,16/1/2014,L8566,NA
1198,16/1/2014 13:42,Guy's Gyros,29.7,7819,16/1/2014,L5259,16/1/2014
1199,16/1/2014 13:43,Hippokampos,14.89,1321,16/1/2014,L4149,16/1/2014
1200,16/1/2014 13:43,Katerina’s Café,38.32,5368,16/1/2014,L2247,16/1/2014
1201,16/1/2014 13:44,Guy's Gyros,13.48,6816,16/1/2014,L8148,16/1/2014
1202,16/1/2014 13:44,Hippokampos,18.18,7354,16/1/2014,L9254,16/1/2014
